filename,time,participant_id,device_model,android_version,screen_width,screen_height,rank,product_name,price,promotion
1764340971505_701.jpg,2025-11-28T15:42:51.505000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,,169.0,
1764349074036_705.jpg,2025-11-28T17:57:54.036000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,,169.0,Bon plan -15%
1764838144347_712.jpg,2025-12-04T09:49:04.347000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,,169.0,"Bon plan, -15%"
1764843550154_721.jpg,2025-12-04T11:19:10.154000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,,169.0,
1764928575422_756.jpg,2025-12-05T10:56:15.422000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,,169.0,
1764929497339_785.jpg,2025-12-05T11:11:37.339000,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,1,,169.0,Bon plan -15%
1764945974554_808.jpg,2025-12-05T15:46:14.554000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,,169.0,Bon plan (-15%)
1765024928442_831.jpg,2025-12-06T13:42:08.442000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,Apple AirPods blanc avec boîtier de charge USB-C,169.0,
1765134795512_866.jpg,2025-12-07T20:13:15.512000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,,169.0,Bon plan -15%
1765204631510_911.jpg,2025-12-08T15:37:11.510000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,1,,169.0,Bon plan (-15%)
1765204813108_927.jpg,2025-12-08T15:40:13.108000,9ee0d6f1-2994-4681-a747-7bcef630b929,samsung SM-A346B,36 (VANILLA_ICE_CREAM) 16,1080,2340,1,,169.0,Bon plan -15%
1765205089941_947.jpg,2025-12-08T15:44:49.941000,b62390b3-b90e-4e5a-a564-ad2acbaa5551,Google sdk_gphone64_x86_64,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,,169.0,
1765205316095_955.jpg,2025-12-08T15:48:36.095000,08496736-c5ac-4552-a056-396818154013,samsung SM-S908U,31 (S) 12,1080,2106,1,,169.0,
1765205743913_981.jpg,2025-12-08T15:55:43.913000,abc71164-923c-427b-a327-3b2b68ea5444,samsung SM-G781U1,33 (TIRAMISU) 13,1080,2168,1,Apple AirPods 3 Blanc (Boîtier de charge USB-C),169.0,
1765205789421_986.jpg,2025-12-08T15:56:29.421000,45875728-8929-401b-b2cb-73a939b26408,samsung SM-S928B,36 (VANILLA_ICE_CREAM) 16,1080,2340,,,,
