filename,time,participant_id,device_model,android_version,screen_width,screen_height,rank,product_name,price,promotion
1763721598082_493.jpg,2025-11-21T11:39:58.082000,c19c02da-47fa-4c0a-8ee1-acde0de0b4a2,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,1,,429.0,
1763721598082_493.jpg,2025-11-21T11:39:58.082000,c19c02da-47fa-4c0a-8ee1-acde0de0b4a2,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,2,Straight to Wavy Hair (Amber Silk/Champagne Rose),399.0,Black Friday deal
1763721598082_493.jpg,2025-11-21T11:39:58.082000,c19c02da-47fa-4c0a-8ee1-acde0de0b4a2,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,3,,379.0,
1763722131686_496.jpg,2025-11-21T11:48:51.686000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,,399.0,Black Friday deal
1763722196486_498.jpg,2025-11-21T11:49:56.486000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,1,,399.0,Offre Black Friday
1763809150599_506.jpg,2025-11-22T11:59:10.599000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,,429.0,
1763809150599_506.jpg,2025-11-22T11:59:10.599000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,2,Straight to Wavy Hair (Amber Silk/Champagne Rose),399.0,Black Friday deal
1763809150599_506.jpg,2025-11-22T11:59:10.599000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,3,,379.0,
1763811942157_531.jpg,2025-11-22T12:45:42.157000,739a55c0-bb91-4066-898b-783475d44d11,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,1,,429.0,
1763811942157_531.jpg,2025-11-22T12:45:42.157000,739a55c0-bb91-4066-898b-783475d44d11,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,2,,399.0,
1763811942157_531.jpg,2025-11-22T12:45:42.157000,739a55c0-bb91-4066-898b-783475d44d11,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,3,,379.0,
1763811942157_531.jpg,2025-11-22T12:45:42.157000,739a55c0-bb91-4066-898b-783475d44d11,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,4,Straight to Wavy Hair (Amber Silk/Champagne Rose),399.0,Black Friday deal
1763813215068_535.jpg,2025-11-22T13:06:55.068000,0e9b1129-036c-45d9-aa1a-dca2a03a99ae,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,,399.0,Black Friday deal
1763908651343_550.jpg,2025-11-23T15:37:31.343000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,1,,429.0,
1763908651343_550.jpg,2025-11-23T15:37:31.343000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,2,,399.0,Offre Black Friday
1763908651343_550.jpg,2025-11-23T15:37:31.343000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,3,,379.0,
