filename,time,participant_id,device_model,android_version,screen_width,screen_height,rank,product_name,price,promotion
1764928167207_751.jpg,2025-12-05T10:49:27.207000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,Cafetière portionnée Tassimo Capsule BOSCH TAS163EC3,39.99,"LE BON PLAN!, NEW, -44%"
1764929169449_768.jpg,2025-12-05T11:06:09.449000,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,1,Cafetière portionnée Tassimo Capsule BOSCH TAS163EC3,39.99,-44%
1764929273579_775.jpg,2025-12-05T11:07:53.579000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,,39.99,-44%
1765025228026_848.jpg,2025-12-06T13:47:08.026000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,Cafetière portionnée Tassimo Capsule BOSCH TAS163EC3,39.99,-44%
1765135266777_886.jpg,2025-12-07T20:21:06.777000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,Cafetière portionnée Tassimo Capsule BOSCH TAS163EC3,39.99,-44%
1765205434101_960.jpg,2025-12-08T15:50:34.101000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,1,Cafetière portionnée Tassimo Capsule BOSCH TAS163EC3,39.99,-44%
1765205434101_960.jpg,2025-12-08T15:50:34.101000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,2,Garantie+ : 3 ans Avantage,10.9,
1765205846460_994.jpg,2025-12-08T15:57:26.460000,08496736-c5ac-4552-a056-396818154013,samsung SM-S908U,31 (S) 12,1080,2106,1,Cafetière portionnée Tassimo Capsule BOSCH TAS163EC3,39.99,-44%
1765225972896_1052.jpg,2025-12-08T21:32:52.896000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,Cafetière portionnée Tassimo Capsule BOSCH TAS163EC3,39.99,-44%
1765265094018_1087.jpg,2025-12-09T08:24:54.018000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,,39.99,-44%
1765314862655_1124.jpg,2025-12-09T22:14:22.655000,a3fc7f13-95cc-4518-b307-dc6da9557a02,samsung SM-G970F,31 (S) 12,1080,2020,1,,39.99,-42%
